timestamp,device_id,device_type,room,power_consumption_kwh,carbon_emission_kg,status,temperature
2025-11-10T06:40:00.000Z,D7802,Laptop,Kitchen,1.412,0.671,ON,31.4
2025-11-10T06:50:00.000Z,D9961,Fan,Living Room,0.318,0.151,ON,25.9
2025-11-10T07:00:00.000Z,D9045,Washing Machine,Bedroom,2.11,1.002,OFF,18.9
2025-11-10T07:10:00.000Z,D9963,Laptop,Kitchen,2.38,1.13,ON,33.9
2025-11-10T07:20:00.000Z,D3544,Refrigerator,Garage,0.512,0.243,OFF,29.6
2025-11-10T07:30:00.000Z,D5610,Refrigerator,Living Room,2.022,0.96,OFF,27.3
2025-11-10T07:40:00.000Z,D9097,Laptop,Kitchen,1.512,0.718,OFF,29.1
2025-11-10T07:50:00.000Z,D7764,Refrigerator,Garage,0.494,0.235,OFF,19.7
2025-11-10T08:00:00.000Z,D4947,Refrigerator,Living Room,0.184,0.087,ON,21.7
2025-11-10T08:10:00.000Z,D9585,AC,Kitchen,0.721,0.342,ON,20
2025-11-10T08:20:00.000Z,D2664,Heater,Kitchen,1.56,0.741,OFF,34.8
2025-11-10T08:30:00.000Z,D2137,Fan,Bedroom,2.372,1.127,ON,19.3
2025-11-10T08:40:00.000Z,D1234,AC,Kitchen,0.41,0.195,OFF,29
2025-11-10T08:50:00.000Z,D3095,Washing Machine,Kitchen,1.608,0.764,ON,29.8
2025-11-10T09:00:00.000Z,D5500,Fan,Office,0.581,0.276,ON,30.9
2025-11-10T09:10:00.000Z,D4253,Fan,Garage,0.347,0.165,ON,27.5
2025-11-10T09:20:00.000Z,D6203,Fan,Garage,0.51,0.242,ON,26.8
2025-11-10T09:30:00.000Z,D9874,Washing Machine,Kitchen,1.511,0.718,ON,24.8
2025-11-10T09:40:00.000Z,D1985,Washing Machine,Garage,1.58,0.75,ON,26.1
2025-11-10T09:50:00.000Z,D4088,Laptop,Kitchen,0.814,0.387,ON,23.2
2025-11-10T10:00:00.000Z,D9682,Light,Bedroom,1.95,0.926,ON,23.7
2025-11-10T10:10:00.000Z,D8586,Heater,Garage,0.164,0.078,OFF,24.1
2025-11-10T10:20:00.000Z,D6104,Heater,Garage,2.09,0.993,OFF,34.5
2025-11-10T10:30:00.000Z,D3794,Washing Machine,Garage,1.693,0.804,ON,32.3
2025-11-10T10:40:00.000Z,D3619,Fan,Bedroom,0.993,0.472,OFF,24.8
2025-11-10T10:50:00.000Z,D7893,Laptop,Living Room,1.021,0.485,OFF,30.9
2025-11-10T11:00:00.000Z,D2990,Light,Office,2.474,1.175,OFF,22
2025-11-10T11:10:00.000Z,D2577,Fan,Kitchen,1.56,0.741,ON,34.1
2025-11-10T11:20:00.000Z,D2401,AC,Living Room,2.453,1.165,ON,33.2
2025-11-10T11:30:00.000Z,D1626,AC,Bedroom,2.277,1.082,ON,29.1
2025-11-10T11:40:00.000Z,D3439,Light,Garage,2.149,1.021,OFF,31.9
2025-11-10T11:50:00.000Z,D3571,Heater,Office,1.901,0.903,OFF,34.5
2025-11-10T12:00:00.000Z,D3909,Fan,Kitchen,0.428,0.203,OFF,22.8
2025-11-10T12:10:00.000Z,D9234,AC,Bedroom,1.733,0.823,ON,27.9
2025-11-10T12:20:00.000Z,D1435,Laptop,Bedroom,0.093,0.044,OFF,22.1
2025-11-10T12:30:00.000Z,D4302,AC,Office,0.212,0.101,OFF,31.7
2025-11-10T12:40:00.000Z,D6552,Fan,Garage,1.452,0.69,OFF,19.9
2025-11-10T12:50:00.000Z,D6260,AC,Garage,1.866,0.886,ON,32.7
2025-11-10T13:00:00.000Z,D9899,Washing Machine,Kitchen,1.367,0.649,OFF,30.4
2025-11-10T13:10:00.000Z,D8303,AC,Living Room,2.416,1.148,OFF,20.8
2025-11-10T13:20:00.000Z,D8430,Fan,Garage,1.325,0.629,OFF,27.6
2025-11-10T13:30:00.000Z,D2717,Washing Machine,Bedroom,1.816,0.863,ON,19.1
2025-11-10T13:40:00.000Z,D3927,Light,Bedroom,1.824,0.866,OFF,29.1
2025-11-10T13:50:00.000Z,D1100,Refrigerator,Office,1.184,0.562,ON,21.6
2025-11-10T14:00:00.000Z,D3799,Refrigerator,Living Room,1.68,0.798,ON,33.4
2025-11-10T14:10:00.000Z,D2264,Washing Machine,Kitchen,0.276,0.131,ON,31.6
2025-11-10T14:20:00.000Z,D8665,Washing Machine,Kitchen,0.788,0.374,ON,24.2
2025-11-10T14:30:00.000Z,D1068,Fan,Bedroom,2.072,0.984,OFF,19.7
2025-11-10T14:40:00.000Z,D7251,Light,Living Room,1.679,0.798,OFF,28.1
2025-11-10T14:50:00.000Z,D3037,Refrigerator,Office,2.338,1.111,OFF,25
2025-11-10T15:00:00.000Z,D3320,Refrigerator,Kitchen,0.91,0.432,ON,18.7
2025-11-10T15:10:00.000Z,D6299,Fan,Living Room,0.753,0.358,ON,26.8
2025-11-10T15:20:00.000Z,D1863,Refrigerator,Garage,1.043,0.495,ON,28.5
2025-11-10T15:30:00.000Z,D4695,Light,Kitchen,1.188,0.564,OFF,31.2
2025-11-10T15:40:00.000Z,D3750,Light,Bedroom,1.79,0.85,ON,18.9
2025-11-10T15:50:00.000Z,D5576,Laptop,Office,1.54,0.731,ON,25
2025-11-10T16:00:00.000Z,D1260,Laptop,Kitchen,2.24,1.064,ON,29.2
2025-11-10T16:10:00.000Z,D8358,Washing Machine,Kitchen,1.249,0.593,OFF,33.1
2025-11-10T16:20:00.000Z,D6469,Laptop,Office,0.859,0.408,OFF,34.6
2025-11-10T16:30:00.000Z,D7418,Light,Garage,1.804,0.857,OFF,25.6
2025-11-10T16:40:00.000Z,D2014,Fan,Garage,1.955,0.929,ON,29.2
2025-11-10T16:50:00.000Z,D1565,Washing Machine,Garage,2.477,1.177,ON,28.6
2025-11-10T17:00:00.000Z,D3707,Heater,Living Room,1.338,0.636,OFF,21.5
2025-11-10T17:10:00.000Z,D8584,Laptop,Bedroom,0.828,0.393,ON,34.1
2025-11-10T17:20:00.000Z,D7735,Laptop,Garage,1.196,0.568,ON,27.1
2025-11-10T17:30:00.000Z,D8311,Fan,Living Room,2.382,1.131,OFF,34.8
2025-11-10T17:40:00.000Z,D2568,Fan,Office,0.834,0.396,ON,34
2025-11-10T17:50:00.000Z,D2911,Light,Bedroom,0.14,0.067,OFF,27
2025-11-10T18:00:00.000Z,D4800,AC,Living Room,0.733,0.348,OFF,22.7
2025-11-10T18:10:00.000Z,D8753,Heater,Garage,0.072,0.034,ON,28.5
2025-11-10T18:20:00.000Z,D2602,Fan,Office,0.707,0.336,ON,34.8
2025-11-10T18:30:00.000Z,D6358,Washing Machine,Garage,0.784,0.372,ON,20.5
2025-11-10T18:40:00.000Z,D2138,Light,Bedroom,2.336,1.11,ON,24.8
2025-11-10T18:50:00.000Z,D3563,Laptop,Kitchen,1.752,0.832,ON,20.1
2025-11-10T19:00:00.000Z,D6746,Refrigerator,Kitchen,0.382,0.181,OFF,33.4
2025-11-10T19:10:00.000Z,D7491,Heater,Kitchen,0.155,0.074,ON,34.1
2025-11-10T19:20:00.000Z,D3980,Fan,Living Room,1.794,0.852,ON,22.3
2025-11-10T19:30:00.000Z,D3432,Light,Bedroom,1.911,0.908,OFF,24.8
2025-11-10T19:40:00.000Z,D9644,Light,Bedroom,0.443,0.21,OFF,22.5
2025-11-10T19:50:00.000Z,D6430,Light,Office,1.002,0.476,OFF,31.9
2025-11-10T20:00:00.000Z,D5445,Fan,Kitchen,1.854,0.881,ON,25.3
2025-11-10T20:10:00.000Z,D6749,AC,Garage,2.131,1.012,OFF,34.7
2025-11-10T20:20:00.000Z,D6720,Washing Machine,Garage,0.581,0.276,OFF,26.5
2025-11-10T20:30:00.000Z,D6994,Washing Machine,Garage,0.577,0.274,ON,21.2
2025-11-10T20:40:00.000Z,D6143,Refrigerator,Garage,0.089,0.042,OFF,33.8
2025-11-10T20:50:00.000Z,D4197,Heater,Living Room,0.81,0.385,ON,19
2025-11-10T21:00:00.000Z,D6931,Refrigerator,Bedroom,2.024,0.961,ON,22.6
2025-11-10T21:10:00.000Z,D5348,Refrigerator,Garage,1.641,0.779,ON,28.7
2025-11-10T21:20:00.000Z,D8161,Fan,Kitchen,0.69,0.328,ON,31.3
2025-11-10T21:30:00.000Z,D3376,Heater,Living Room,0.951,0.452,ON,21.6
2025-11-10T21:40:00.000Z,D2628,AC,Garage,2.387,1.134,ON,33
2025-11-10T21:50:00.000Z,D4048,AC,Kitchen,1.986,0.943,ON,27.4
2025-11-10T22:00:00.000Z,D5012,Washing Machine,Office,2.459,1.168,ON,34.2
2025-11-10T22:10:00.000Z,D4621,Refrigerator,Bedroom,0.81,0.385,ON,25.2
2025-11-10T22:20:00.000Z,D2845,Laptop,Living Room,2.426,1.152,OFF,20.8
2025-11-10T22:30:00.000Z,D7825,Heater,Kitchen,1.631,0.775,ON,29.2
2025-11-10T22:40:00.000Z,D2344,Washing Machine,Office,2.009,0.954,ON,29.4
2025-11-10T22:50:00.000Z,D9824,Fan,Bedroom,0.887,0.421,ON,21.3
2025-11-10T23:00:00.000Z,D1646,Refrigerator,Office,2.218,1.054,OFF,32.8
2025-11-10T23:10:00.000Z,D2430,Heater,Garage,1.302,0.618,OFF,18.3
2025-11-10T23:20:00.000Z,D4260,Light,Garage,0.544,0.258,ON,24.2
2025-11-10T23:30:00.000Z,D1686,Heater,Garage,1.574,0.748,OFF,28.1
2025-11-10T23:40:00.000Z,D6515,Refrigerator,Bedroom,1.619,0.769,OFF,32.1
2025-11-10T23:50:00.000Z,D9638,Fan,Office,1.098,0.522,ON,21
2025-11-11T00:00:00.000Z,D3900,Laptop,Living Room,0.825,0.392,ON,26.5
2025-11-11T00:10:00.000Z,D4558,Heater,Office,1.226,0.582,OFF,33.4
2025-11-11T00:20:00.000Z,D1576,Laptop,Living Room,0.794,0.377,ON,28.7
2025-11-11T00:30:00.000Z,D5826,AC,Garage,2.476,1.176,OFF,19.2
2025-11-11T00:40:00.000Z,D8099,Heater,Garage,1.534,0.729,ON,32.1
2025-11-11T00:50:00.000Z,D4904,Washing Machine,Bedroom,1.06,0.503,OFF,19
2025-11-11T01:00:00.000Z,D5740,Fan,Living Room,1.767,0.839,OFF,28.4
2025-11-11T01:10:00.000Z,D6697,Light,Garage,1.998,0.949,ON,21.7
2025-11-11T01:20:00.000Z,D9684,Light,Bedroom,2.011,0.955,ON,21.5
2025-11-11T01:30:00.000Z,D7522,Light,Living Room,1.678,0.797,ON,28.3
2025-11-11T01:40:00.000Z,D9052,Fan,Living Room,2.196,1.043,OFF,28.3
2025-11-11T01:50:00.000Z,D2821,AC,Kitchen,2.329,1.106,OFF,25.6
2025-11-11T02:00:00.000Z,D4631,Fan,Office,2.141,1.017,ON,25.7
2025-11-11T02:10:00.000Z,D4043,AC,Garage,1.762,0.837,OFF,32.2
2025-11-11T02:20:00.000Z,D8533,Fan,Bedroom,1.088,0.517,OFF,24.8
2025-11-11T02:30:00.000Z,D8122,Laptop,Bedroom,0.814,0.387,OFF,24.3
2025-11-11T02:40:00.000Z,D1999,Fan,Kitchen,1.503,0.714,ON,32.7
2025-11-11T02:50:00.000Z,D3439,Laptop,Office,1.334,0.634,OFF,20.4
2025-11-11T03:00:00.000Z,D1814,Fan,Kitchen,1.31,0.622,OFF,20.7
2025-11-11T03:10:00.000Z,D9519,Light,Living Room,0.498,0.237,OFF,30.7
2025-11-11T03:20:00.000Z,D3716,Fan,Office,1.221,0.58,OFF,30.9
2025-11-11T03:30:00.000Z,D6581,Refrigerator,Garage,1.887,0.896,OFF,30
2025-11-11T03:40:00.000Z,D6868,Refrigerator,Living Room,1.008,0.479,OFF,30.4
2025-11-11T03:50:00.000Z,D9749,Light,Kitchen,0.912,0.433,OFF,24.1
2025-11-11T04:00:00.000Z,D2214,Light,Garage,0.123,0.058,ON,20.8
2025-11-11T04:10:00.000Z,D5671,Laptop,Garage,1.991,0.946,ON,18.5
2025-11-11T04:20:00.000Z,D2897,Washing Machine,Kitchen,1.53,0.727,ON,28.7
2025-11-11T04:30:00.000Z,D7071,Washing Machine,Garage,1.841,0.874,OFF,27.4
2025-11-11T04:40:00.000Z,D8051,AC,Office,1.63,0.774,OFF,24
2025-11-11T04:50:00.000Z,D9826,AC,Kitchen,1.223,0.581,ON,32
2025-11-11T05:00:00.000Z,D9200,Heater,Living Room,0.284,0.135,ON,19.9
2025-11-11T05:10:00.000Z,D9033,Heater,Bedroom,1.743,0.828,OFF,27.3
2025-11-11T05:20:00.000Z,D8886,Heater,Living Room,0.431,0.205,ON,26
2025-11-11T05:30:00.000Z,D4748,Light,Living Room,2.355,1.119,ON,20.3
2025-11-11T05:40:00.000Z,D9326,Washing Machine,Kitchen,0.368,0.175,ON,26.5
2025-11-11T05:50:00.000Z,D5670,Light,Kitchen,1.105,0.525,ON,28.7
2025-11-11T06:00:00.000Z,D2425,AC,Garage,0.36,0.171,OFF,24.8
2025-11-11T06:10:00.000Z,D6759,Fan,Garage,2.131,1.012,ON,25
2025-11-11T06:20:00.000Z,D7896,Refrigerator,Office,1.078,0.512,ON,18.7
2025-11-11T06:30:00.000Z,D7563,Laptop,Garage,1.665,0.791,OFF,33.3
2025-11-11T06:40:00.000Z,D9948,AC,Garage,1.555,0.739,OFF,29.9
2025-11-11T06:50:00.000Z,D6582,Fan,Living Room,1.3,0.617,OFF,30.1
2025-11-11T07:00:00.000Z,D1560,Laptop,Office,1.297,0.616,OFF,19.6
2025-11-11T07:10:00.000Z,D8311,Heater,Kitchen,0.973,0.462,ON,18.9
2025-11-11T07:20:00.000Z,D3945,AC,Bedroom,0.652,0.31,OFF,33.5
2025-11-11T07:30:00.000Z,D5216,Fan,Living Room,2.425,1.152,OFF,32.6
2025-11-11T07:40:00.000Z,D7485,Fan,Bedroom,0.391,0.186,ON,18.5
2025-11-11T07:50:00.000Z,D9800,Heater,Garage,1.628,0.773,OFF,30.1
2025-11-11T08:00:00.000Z,D7140,Washing Machine,Office,1.76,0.836,OFF,33.3
2025-11-11T08:10:00.000Z,D6854,Light,Kitchen,0.455,0.216,OFF,24
2025-11-11T08:20:00.000Z,D1196,Heater,Bedroom,1.199,0.57,ON,19.7
2025-11-11T08:30:00.000Z,D5461,Washing Machine,Garage,1.653,0.785,OFF,28.6
2025-11-11T08:40:00.000Z,D8225,Light,Office,1.375,0.653,OFF,24.1
2025-11-11T08:50:00.000Z,D6868,AC,Living Room,1.166,0.554,OFF,18.1
2025-11-11T09:00:00.000Z,D5581,Heater,Bedroom,0.791,0.376,ON,31.1
2025-11-11T09:10:00.000Z,D9037,Refrigerator,Bedroom,2.015,0.957,OFF,27.5
2025-11-11T09:20:00.000Z,D7630,Laptop,Office,0.083,0.039,OFF,27.3
2025-11-11T09:30:00.000Z,D9885,Washing Machine,Living Room,1.366,0.649,ON,25.3
2025-11-11T09:40:00.000Z,D1948,Refrigerator,Living Room,2.129,1.011,ON,21.9
2025-11-11T09:50:00.000Z,D1577,Refrigerator,Living Room,2.239,1.064,OFF,28.4
2025-11-11T10:00:00.000Z,D2186,Light,Garage,0.615,0.292,ON,32.9
2025-11-11T10:10:00.000Z,D8972,Washing Machine,Garage,1.919,0.912,OFF,31.6
2025-11-11T10:20:00.000Z,D6245,Washing Machine,Kitchen,1.712,0.813,OFF,34.5
2025-11-11T10:30:00.000Z,D3590,Refrigerator,Office,0.482,0.229,ON,34.8
2025-11-11T10:40:00.000Z,D7929,Heater,Kitchen,1.213,0.576,ON,28
2025-11-11T10:50:00.000Z,D1165,Heater,Garage,0.62,0.294,ON,18.6
2025-11-11T11:00:00.000Z,D8402,Light,Bedroom,1.54,0.731,OFF,31.9
2025-11-11T11:10:00.000Z,D9866,AC,Living Room,1.549,0.736,OFF,25.9
2025-11-11T11:20:00.000Z,D2294,Laptop,Office,2.401,1.14,ON,19.2
2025-11-11T11:30:00.000Z,D1746,Refrigerator,Bedroom,1.088,0.517,OFF,21
2025-11-11T11:40:00.000Z,D8289,Light,Kitchen,0.462,0.219,ON,26.3
2025-11-11T11:50:00.000Z,D4996,Light,Kitchen,1.702,0.808,ON,31.1
2025-11-11T12:00:00.000Z,D5499,Refrigerator,Living Room,0.68,0.323,ON,18.1
2025-11-11T12:10:00.000Z,D7154,Washing Machine,Living Room,0.42,0.199,ON,33.3
2025-11-11T12:20:00.000Z,D8517,Washing Machine,Living Room,1.881,0.893,OFF,31.8
2025-11-11T12:30:00.000Z,D9292,AC,Bedroom,0.853,0.405,OFF,26
2025-11-11T12:40:00.000Z,D5272,Fan,Kitchen,0.07,0.033,OFF,23.5
2025-11-11T12:50:00.000Z,D2477,Laptop,Kitchen,1.597,0.759,ON,29.1
2025-11-11T13:00:00.000Z,D3582,Laptop,Living Room,1.354,0.643,OFF,24.4
2025-11-11T13:10:00.000Z,D8330,Light,Bedroom,0.618,0.294,OFF,30.4
2025-11-11T13:20:00.000Z,D4737,Laptop,Kitchen,0.21,0.1,OFF,22.4
2025-11-11T13:30:00.000Z,D7859,Washing Machine,Bedroom,1.485,0.705,OFF,18.5
2025-11-11T13:40:00.000Z,D6576,Laptop,Office,0.052,0.025,ON,30
2025-11-11T13:50:00.000Z,D7918,Heater,Living Room,0.196,0.093,ON,34.9
2025-11-11T14:00:00.000Z,D8143,Heater,Bedroom,1.936,0.92,ON,31.6
2025-11-11T14:10:00.000Z,D9398,Light,Garage,1.596,0.758,OFF,18.8
2025-11-11T14:20:00.000Z,D5592,Fan,Living Room,1.837,0.873,ON,19.7
2025-11-11T14:30:00.000Z,D1846,Refrigerator,Kitchen,0.42,0.199,OFF,19.7
2025-11-11T14:40:00.000Z,D5186,Refrigerator,Living Room,2.064,0.98,ON,24.3
2025-11-11T14:50:00.000Z,D5624,Light,Office,0.437,0.208,ON,33.8
2025-11-11T15:00:00.000Z,D2477,Fan,Living Room,1.43,0.679,OFF,30.6
2025-11-11T15:10:00.000Z,D3535,Fan,Office,2.314,1.099,ON,29.4
2025-11-11T15:20:00.000Z,D8005,Light,Garage,1.814,0.862,OFF,24.7
2025-11-11T15:30:00.000Z,D8979,Light,Kitchen,0.7,0.332,OFF,34.1
2025-11-11T15:40:00.000Z,D4730,Laptop,Kitchen,0.541,0.257,OFF,30.7
2025-11-11T15:50:00.000Z,D4105,AC,Living Room,1.165,0.553,OFF,18.4
2025-11-11T16:00:00.000Z,D4963,Light,Kitchen,1.136,0.54,OFF,25.8
2025-11-11T16:10:00.000Z,D2299,Washing Machine,Office,2.301,1.093,OFF,27.5
2025-11-11T16:20:00.000Z,D9561,AC,Office,0.089,0.042,OFF,29.9
2025-11-11T16:30:00.000Z,D5032,Heater,Office,2.044,0.971,ON,32.6
2025-11-11T16:40:00.000Z,D5114,Fan,Living Room,1.937,0.92,ON,29.4
2025-11-11T16:50:00.000Z,D6832,Refrigerator,Office,1.045,0.496,OFF,27.6
2025-11-11T17:00:00.000Z,D5054,Heater,Bedroom,1.816,0.863,ON,33.2
2025-11-11T17:10:00.000Z,D8670,Refrigerator,Garage,2.253,1.07,ON,29
2025-11-11T17:20:00.000Z,D2950,Fan,Office,0.601,0.285,OFF,28
2025-11-11T17:30:00.000Z,D1624,Laptop,Office,0.633,0.301,ON,28
2025-11-11T17:40:00.000Z,D9938,AC,Kitchen,0.696,0.331,OFF,30.1
2025-11-11T17:50:00.000Z,D1724,Fan,Kitchen,0.906,0.43,OFF,28.3
2025-11-11T18:00:00.000Z,D4010,Light,Office,0.634,0.301,OFF,25.9
2025-11-11T18:10:00.000Z,D2231,Light,Living Room,1.631,0.775,OFF,23.2
2025-11-11T18:20:00.000Z,D5943,Fan,Kitchen,2.162,1.027,OFF,29.3
2025-11-11T18:30:00.000Z,D7542,Washing Machine,Garage,1.615,0.767,OFF,19.8
2025-11-11T18:40:00.000Z,D5344,Fan,Living Room,1.342,0.637,OFF,22.7
2025-11-11T18:50:00.000Z,D8699,Light,Office,2.247,1.067,ON,33.2
2025-11-11T19:00:00.000Z,D6910,Laptop,Living Room,0.673,0.32,ON,28.6
2025-11-11T19:10:00.000Z,D2133,Washing Machine,Office,2.257,1.072,ON,19.3
2025-11-11T19:20:00.000Z,D6530,AC,Kitchen,1.628,0.773,ON,18
2025-11-11T19:30:00.000Z,D8187,Refrigerator,Kitchen,2.191,1.041,ON,22.1
2025-11-11T19:40:00.000Z,D3296,AC,Garage,1.673,0.795,ON,33.9
2025-11-11T19:50:00.000Z,D1884,Laptop,Bedroom,0.577,0.274,ON,34.8
2025-11-11T20:00:00.000Z,D1534,Washing Machine,Office,2.144,1.018,OFF,32.6
2025-11-11T20:10:00.000Z,D3516,AC,Kitchen,1.017,0.483,ON,20
2025-11-11T20:20:00.000Z,D1513,Light,Office,1.749,0.831,ON,30.7
2025-11-11T20:30:00.000Z,D5935,AC,Garage,0.619,0.294,OFF,24.5
2025-11-11T20:40:00.000Z,D5914,Refrigerator,Garage,0.755,0.359,ON,20.8
2025-11-11T20:50:00.000Z,D9123,Heater,Kitchen,1.622,0.77,ON,26.2
2025-11-11T21:00:00.000Z,D1700,Laptop,Kitchen,1.425,0.677,OFF,21.5
2025-11-11T21:10:00.000Z,D1692,Fan,Living Room,2.02,0.959,OFF,34.8
2025-11-11T21:20:00.000Z,D5136,Heater,Living Room,0.217,0.103,OFF,23.4
2025-11-11T21:30:00.000Z,D2037,Laptop,Living Room,0.755,0.359,OFF,26.9
2025-11-11T21:40:00.000Z,D8976,Washing Machine,Kitchen,0.726,0.345,OFF,28.9
2025-11-11T21:50:00.000Z,D9466,Refrigerator,Office,2.238,1.063,OFF,20.1
2025-11-11T22:00:00.000Z,D8680,Washing Machine,Garage,1.721,0.817,OFF,32.1
2025-11-11T22:10:00.000Z,D2327,Washing Machine,Office,1.733,0.823,ON,33
2025-11-11T22:20:00.000Z,D9947,Laptop,Bedroom,1.08,0.513,OFF,26.2
2025-11-11T22:30:00.000Z,D2100,Heater,Living Room,0.871,0.414,ON,29
2025-11-11T22:40:00.000Z,D3373,Light,Garage,2.283,1.084,ON,25.6
2025-11-11T22:50:00.000Z,D2291,Laptop,Kitchen,2.251,1.069,ON,18.3
2025-11-11T23:00:00.000Z,D5034,Washing Machine,Bedroom,1.475,0.701,ON,34
2025-11-11T23:10:00.000Z,D7779,Laptop,Bedroom,1.158,0.55,ON,24
2025-11-11T23:20:00.000Z,D2022,Refrigerator,Office,1.265,0.601,OFF,32.4
2025-11-11T23:30:00.000Z,D8478,Washing Machine,Bedroom,2.472,1.174,ON,25.7
2025-11-11T23:40:00.000Z,D7008,Refrigerator,Kitchen,0.619,0.294,OFF,32.9
2025-11-11T23:50:00.000Z,D7565,Fan,Living Room,0.863,0.41,OFF,24.2
2025-11-12T00:00:00.000Z,D9203,Fan,Bedroom,0.195,0.093,OFF,21.9
2025-11-12T00:10:00.000Z,D9109,Laptop,Garage,1.327,0.63,ON,20.7
2025-11-12T00:20:00.000Z,D8056,Light,Kitchen,1.656,0.787,OFF,21
2025-11-12T00:30:00.000Z,D5375,Fan,Garage,2.069,0.983,ON,34.8
2025-11-12T00:40:00.000Z,D9428,Heater,Kitchen,1.185,0.563,OFF,25.2
2025-11-12T00:50:00.000Z,D3532,Refrigerator,Garage,0.416,0.198,OFF,28.6
2025-11-12T01:00:00.000Z,D4959,Washing Machine,Garage,1.617,0.768,OFF,24.9
2025-11-12T01:10:00.000Z,D8349,Laptop,Kitchen,2.207,1.048,ON,18.5
2025-11-12T01:20:00.000Z,D6921,Washing Machine,Office,1.327,0.63,OFF,33.8
2025-11-12T01:30:00.000Z,D5756,Refrigerator,Bedroom,1.874,0.89,OFF,22
2025-11-12T01:40:00.000Z,D6865,Washing Machine,Bedroom,1.062,0.504,OFF,20.6
2025-11-12T01:50:00.000Z,D5635,AC,Garage,1.705,0.81,ON,34.6
2025-11-12T02:00:00.000Z,D5871,Refrigerator,Living Room,1.792,0.851,OFF,32.9
2025-11-12T02:10:00.000Z,D6851,AC,Bedroom,0.862,0.409,ON,21.8
2025-11-12T02:20:00.000Z,D9723,AC,Bedroom,2.05,0.974,OFF,28.7
2025-11-12T02:30:00.000Z,D7393,Washing Machine,Kitchen,2.315,1.1,ON,31.7
2025-11-12T02:40:00.000Z,D9494,Refrigerator,Kitchen,2.249,1.068,ON,31.5
2025-11-12T02:50:00.000Z,D9449,AC,Office,2.013,0.956,ON,19
2025-11-12T03:00:00.000Z,D1222,Light,Garage,2.449,1.163,OFF,33.7
2025-11-12T03:10:00.000Z,D5692,Washing Machine,Bedroom,0.658,0.313,OFF,19.5
2025-11-12T03:20:00.000Z,D8191,Laptop,Garage,2.43,1.154,OFF,20.1
2025-11-12T03:30:00.000Z,D8461,Heater,Garage,1.113,0.529,OFF,24.8
2025-11-12T03:40:00.000Z,D3699,Heater,Kitchen,0.926,0.44,OFF,32.2
2025-11-12T03:50:00.000Z,D6616,Heater,Bedroom,1.614,0.767,OFF,31
2025-11-12T04:00:00.000Z,D9323,AC,Living Room,0.527,0.25,OFF,21.1
2025-11-12T04:10:00.000Z,D4569,Refrigerator,Garage,1.584,0.752,OFF,21.5
2025-11-12T04:20:00.000Z,D3093,Light,Kitchen,1.214,0.577,ON,18.6
2025-11-12T04:30:00.000Z,D3842,AC,Bedroom,0.75,0.356,OFF,29
2025-11-12T04:40:00.000Z,D4904,Refrigerator,Kitchen,1.852,0.88,OFF,31.3
2025-11-12T04:50:00.000Z,D1097,Refrigerator,Office,1.392,0.661,ON,30.3
2025-11-12T05:00:00.000Z,D8804,Refrigerator,Garage,0.707,0.336,ON,33.7
2025-11-12T05:10:00.000Z,D9007,Refrigerator,Office,1.394,0.662,OFF,27.5
2025-11-12T05:20:00.000Z,D6872,Washing Machine,Bedroom,1.38,0.655,ON,18.1
2025-11-12T05:30:00.000Z,D7888,Fan,Living Room,0.876,0.416,ON,18.7
2025-11-12T05:40:00.000Z,D6944,Washing Machine,Living Room,0.482,0.229,ON,25.5
2025-11-12T05:50:00.000Z,D6181,Heater,Kitchen,0.598,0.284,ON,29.7
2025-11-12T06:00:00.000Z,D4770,AC,Living Room,1.137,0.54,OFF,29.9
2025-11-12T06:10:00.000Z,D3851,Light,Kitchen,0.84,0.399,ON,27.1
2025-11-12T06:20:00.000Z,D7030,Heater,Office,0.844,0.401,OFF,27.3
2025-11-12T06:30:00.000Z,D4841,Heater,Office,1.352,0.642,ON,21.7
2025-11-12T06:40:00.000Z,D2227,Light,Kitchen,1.309,0.622,OFF,21.4
2025-11-12T06:50:00.000Z,D5214,Heater,Bedroom,0.361,0.171,ON,22.7
2025-11-12T07:00:00.000Z,D6820,Heater,Kitchen,0.181,0.086,OFF,29.3
2025-11-12T07:10:00.000Z,D7812,Refrigerator,Living Room,0.494,0.235,OFF,27.6
2025-11-12T07:20:00.000Z,D8554,AC,Kitchen,0.376,0.179,OFF,18.6
2025-11-12T07:30:00.000Z,D3170,AC,Living Room,0.949,0.451,OFF,23.7
2025-11-12T07:40:00.000Z,D1284,Light,Office,0.526,0.25,ON,19.5
2025-11-12T07:50:00.000Z,D4177,AC,Living Room,1.466,0.696,OFF,34.8
2025-11-12T08:00:00.000Z,D3886,Laptop,Office,0.966,0.459,OFF,22.2
2025-11-12T08:10:00.000Z,D9648,Light,Kitchen,1.436,0.682,OFF,29.2
2025-11-12T08:20:00.000Z,D7498,AC,Office,1.348,0.64,OFF,19.3
2025-11-12T08:30:00.000Z,D4822,Laptop,Kitchen,0.215,0.102,OFF,26.5
2025-11-12T08:40:00.000Z,D4628,Light,Kitchen,0.088,0.042,ON,32.5
2025-11-12T08:50:00.000Z,D6735,Fan,Bedroom,2.496,1.186,ON,29.7
2025-11-12T09:00:00.000Z,D2046,Washing Machine,Kitchen,1.254,0.596,ON,25.1
2025-11-12T09:10:00.000Z,D2498,Refrigerator,Office,2.211,1.05,ON,18.2
